OBJECTID;Categorie;Adres ;Aanduiding ;Naam;Complex;Bouwjaar ;Architect ;Datum aanwijzing;Object nummer;Meer informatie;SHAPE.AREA;SHAPE.LEN;geo_shape;geo_point_2d
912;Gemeentelijk monument;Willemstraat 41, 41b, 41c;Winkel/Woonhuis;;;1902;;15-1-2008;GM0334;https://beeldmateriaal.eindhoven.nl/monumenten/GM0334.pdf;98.57753355;54.5967300296694;"{""type"": ""Polygon"", ""coordinates"": [[[5.472478726669541, 51.43819745100729], [5.472441080158348, 51.43820064259759], [5.472420702451308, 51.438116919042905], [5.472378844137619, 51.438120464255235], [5.472420637523127, 51.43831313283119], [5.472443055596195, 51.43831112092922], [5.472502962096226, 51.438305935517974], [5.472478726669541, 51.43819745100729]]]}";51.4382281228,5.47243822673
913;Gemeentelijk monument;Willemstraat 39;Winkel/Woonhuis;;;1902;;15-1-2008;GM0334;https://beeldmateriaal.eindhoven.nl/monumenten/GM0334.pdf;103.90713835;41.4140150919163;"{""type"": ""Polygon"", ""coordinates"": [[[5.472478726669541, 51.43819745100729], [5.472502962096226, 51.438305935517974], [5.472624241463788, 51.438295257912145], [5.472600781489044, 51.438187060495], [5.472478726669541, 51.43819745100729]]]}";51.4382463772,5.47255163398
917;Gemeentelijk monument;Rechtestraat 35;Winkel/Woonhuis;;;2e helft 19e eeuw;;4-1-1994;GM0392;https://beeldmateriaal.eindhoven.nl/monumenten/GM0392.pdf;196.08155157;65.44990156293319;"{""type"": ""Polygon"", ""coordinates"": [[[5.478635763126024, 51.43820152325992], [5.478806125784294, 51.438275429023165], [5.478857441540074, 51.43829768952854], [5.478933846100419, 51.43832732971924], [5.478990975935525, 51.43827059312125], [5.47885561557296, 51.4382120828396], [5.478710512545241, 51.4381396763799], [5.478635763126024, 51.43820152325992]]]}";51.4382346714,5.47881303549
918;Gemeentelijk monument;Rechtestraat 33a;Winkel/Woonhuis;;;1938;;4-1-1994;GM0208;https://beeldmateriaal.eindhoven.nl/monumenten/GM0208.pdf;98.60131507;42.5741589992233;"{""type"": ""Polygon"", ""coordinates"": [[[5.478574916609696, 51.438253966015516], [5.478702861915138, 51.43830347310406], [5.478752248428758, 51.438322582844336], [5.478806125784294, 51.438275429023165], [5.478635763126024, 51.43820152325992], [5.4786341262656855, 51.43820287284666], [5.478574916609696, 51.438253966015516]]]}";51.4382627233,5.47869062638
924;Gemeentelijk monument;Gasfabriek  5;Gedeelte;NRE-terrein;;;;20180904;GM0397;https://beeldmateriaal.eindhoven.nl/monumenten/GM0396.pdf;71.6476359;34.5926302152226;"{""type"": ""Polygon"", ""coordinates"": [[[5.488950008951113, 51.438328632056155], [5.48906654348919, 51.43826870155131], [5.489004921009386, 51.43822204580053], [5.488916990097858, 51.43826534468535], [5.488887109534942, 51.43828075939381], [5.488950008951113, 51.438328632056155]]]}";51.4382750946,5.48897678844
925;Gemeentelijk monument;Ten Hagestraat bij 2;Fundamenten kasteel;;;ca. 1420;;4-1-1994;GM0253;https://beeldmateriaal.eindhoven.nl/monumenten/GM0253.pdf;78.43986464;31.405898319239597;"{""type"": ""Polygon"", ""coordinates"": [[[5.481776599958113, 51.43829380846783], [5.481776318574566, 51.4382898914324], [5.481775490732479, 51.438286005402354], [5.481774125119042, 51.438282178235575], [5.481772231865273, 51.43827844048533], [5.481769822534768, 51.438274820007], [5.481766918758622, 51.43827134464794], [5.481763542164235, 51.43826804045767], [5.481759715817116, 51.438264933484575], [5.481755471404619, 51.43826204617455], [5.481750840614075, 51.4382594009735], [5.481745859441854, 51.43825701762728], [5.481740563884306, 51.438254915881615], [5.481734995679364, 51.43825311008449], [5.481729196563128, 51.43825161368501], [5.481723211148156, 51.438250440129856], [5.481717084033785, 51.438249596573776], [5.481710864132302, 51.43824908926911], [5.48170459603935, 51.4382489235728], [5.481698328654103, 51.43824909944524], [5.481692110875744, 51.438249616846676], [5.481685987277567, 51.438250470347725], [5.481680006745779, 51.43825165361666], [5.481674213849927, 51.438253159426445], [5.481668653146693, 51.4382549742579], [5.481663366316308, 51.438257084594184], [5.48165839503711, 51.43825947601972], [5.481653775223502, 51.438262128730265], [5.4816495427899135, 51.43826502292169], [5.481645729330551, 51.43826813609669], [5.481642366439654, 51.43827144575799], [5.481639477074714, 51.43827492581989], [5.481637082755109, 51.43827855019775], [5.481635204996471, 51.438282291009266], [5.481633855246925, 51.43828612038036], [5.481633043510845, 51.43829000774136], [5.481632778359956, 51.43829392522047], [5.481633059731182, 51.438297842256326], [5.48163388756133, 51.43830172828734], [5.481635253163567, 51.438305555455756], [5.481637146407224, 51.43830929320824], [5.481639555729008, 51.43831291368931], [5.481642459498088, 51.43831638905152], [5.481645836087278, 51.43831969324527], [5.481649662431234, 51.4383228002221], [5.48165390684269, 51.438325687535965], [5.481658537634349, 51.438328332740845], [5.481663518809804, 51.4383307160908], [5.481668814372617, 51.43833281783994], [5.481674382584685, 51.43833462364021], [5.481680181709696, 51.438336120042436], [5.481686167134821, 51.43833729359977], [5.481692294260422, 51.438338137157466], [5.481698514173863, 51.43833864446311], [5.481704782279145, 51.438338810159706], [5.481711049676712, 51.43833863428696], [5.48171726746701, 51.4383381168845], [5.481723391076385, 51.43833726338182], [5.481729371618286, 51.438336080110645], [5.48173516452286, 51.438334574298175], [5.481740725233158, 51.43833275946354], [5.48174601206874, 51.43833064912374], [5.481750983351101, 51.43832825769452], [5.481755603165751, 51.43832560498007], [5.481759835598225, 51.43832271078482], [5.481763649054352, 51.4383195976061], [5.481767011939984, 51.43831628794131], [5.481769901297799, 51.4383128078763], [5.48177229560863, 51.43830918349572], [5.481774173357114, 51.438305442681994], [5.481775523095429, 51.438301613309314], [5.481776334819552, 51.43829772594731], [5.481776599958113, 51.43829380846783]]]}";51.4382938669,5.48170468916
929;Gemeentelijk monument;Lakerstraat 61;Woonhuis;Sigarenfabriek Crielaars;;1877.1884;;4-1-1994;GM0160;https://beeldmateriaal.eindhoven.nl/monumenten/GM0160.pdf;111.34778;57.3200605436093;"{""type"": ""Polygon"", ""coordinates"": [[[5.492562677526163, 51.43836758508507], [5.492570616439877, 51.43837378008648], [5.492561223343837, 51.43837935257475], [5.49262042109778, 51.438410696435156], [5.492527052469389, 51.43847954427894], [5.492552180258013, 51.43849286073977], [5.492553673829053, 51.438491915577735], [5.492645112025673, 51.438434125529504], [5.492639840823192, 51.4384309662894], [5.4926479135425, 51.43842659947274], [5.492741066999871, 51.43835812026288], [5.492648287483775, 51.4383084160516], [5.492635306723783, 51.43831738951322], [5.492562677526163, 51.43836758508507]]]}";51.4383870128,5.49263434365
938;Gemeentelijk monument;Strijpsestraat 51;Villa;;;1926;;4-1-1994;GM0249;https://beeldmateriaal.eindhoven.nl/monumenten/GM0249.pdf;212.8424355;78.9819165791388;"{""type"": ""Polygon"", ""coordinates"": [[[5.45911454764706, 51.438481800525], [5.459089843739719, 51.43847570349524], [5.459096758720145, 51.43846475101792], [5.459056631058773, 51.438454834337065], [5.459049701673862, 51.43846577783223], [5.458973863451239, 51.43844703831744], [5.458920953935893, 51.438531106054405], [5.459094687280876, 51.43857403658772], [5.459145214943478, 51.438493691556104], [5.459268303051274, 51.4385241049517], [5.459305431598764, 51.43846543085283], [5.459185062925569, 51.438435689964145], [5.459139539140754, 51.438442243900006], [5.45911454764706, 51.438481800525]]]}";51.4384971962,5.45910025395
939;Gemeentelijk monument;Augustijnendreef bij 15;Archeologisch monument;;Mariënhage;;;16-4-2004;GM0295;https://beeldmateriaal.eindhoven.nl/monumenten/GM0295.pdf;78.43986464;31.405898319239597;"{""type"": ""Polygon"", ""coordinates"": [[[5.484322797413828, 51.43855238376697], [5.484322515809672, 51.43854846673783], [5.484321687745525, 51.438544580726024], [5.484320321910191, 51.43854075358915], [5.48431842843645, 51.438537015880314], [5.484316018889524, 51.438533395454634], [5.484313114902192, 51.43852992015894], [5.484309738103436, 51.438526616042324], [5.484305911560351, 51.43852350915271], [5.484301666961736, 51.438520621935226], [5.484297035996357, 51.43851797683514], [5.484292054661903, 51.43851559359746], [5.48428675895603, 51.4385134919672], [5.484281190617721, 51.43851168629139], [5.484275391384071, 51.43851019001821], [5.484269405868648, 51.438509016593414], [5.484263278671448, 51.438508173170796], [5.484257058705393, 51.43850766600157], [5.484250790566685, 51.43850750044176], [5.484244523154783, 51.438507676450605], [5.484238305369149, 51.438508193987396], [5.484232181783034, 51.438509047621714], [5.484226201282579, 51.43851023102081], [5.4842204084371815, 51.43851173695661], [5.484214847803029, 51.43851355190904], [5.484209561059841, 51.43851566236035], [5.484204589885392, 51.43851805389397], [5.484199970193184, 51.438520706704985], [5.484195737896752, 51.438523600988454], [5.48419192458923, 51.4385267142463], [5.48418856186378, 51.43853002398066], [5.484185672676567, 51.43853350410529], [5.484183278545642, 51.438537128535096], [5.484181400985199, 51.43854086938732], [5.484180051441873, 51.43854469878762], [5.484179239918388, 51.438548586166114], [5.484178974984961, 51.43855250365084], [5.484179256576801, 51.43855642068033], [5.484180084629016, 51.43856030669317], [5.484181450453159, 51.43856413383166], [5.484183343916792, 51.43856787154275], [5.484185753455002, 51.43857149197117], [5.484188657435274, 51.43857496727003], [5.484192034228838, 51.438578271390114], [5.484195860768761, 51.4385813782835], [5.484200105366336, 51.43858426550481], [5.48420473633283, 51.43858691060873], [5.484209717670519, 51.43858929385015], [5.484215013381653, 51.438591395483876], [5.484220581727085, 51.43859320116285], [5.484226380969507, 51.43859469743874], [5.48423236649508, 51.4385958708657], [5.4842384937035025, 51.43859671428994], [5.484244713681509, 51.438597221460135], [5.48425098183254, 51.438597387020295], [5.484257249256757, 51.438597211011036], [5.484263467054322, 51.43859669347326], [5.48426959065163, 51.4385958398373], [5.484275571162192, 51.43859465643597], [5.484281364016307, 51.43859315049741], [5.484286924657519, 51.43859133554184], [5.484292211405901, 51.43858922508703], [5.484297182583511, 51.43858683354968], [5.484301802276757, 51.4385841807348], [5.484306034572074, 51.438581286447516], [5.484309847876363, 51.43857817318594], [5.484313210596552, 51.43857486344809], [5.48431609977664, 51.43857138332035], [5.484318493898795, 51.438567758887814], [5.484320371449087, 51.43856401803337], [5.484321720981189, 51.43856018863148], [5.4843225324927225, 51.43855630125201], [5.484322797413828, 51.43855238376697]]]}";51.4385524437,5.4842508862
942;Gemeentelijk monument;Gasfabriek  3;;NRE-terrein;;;;20180904;GM0395;https://beeldmateriaal.eindhoven.nl/monumenten/GM0395.pdf;333.545474;80.37951103214209;"{""type"": ""Polygon"", ""coordinates"": [[[5.488127824041722, 51.4389275618346], [5.488257331955738, 51.43886017827284], [5.487995224512316, 51.43866349957622], [5.487865788561805, 51.43873082885353], [5.488127824041722, 51.4389275618346]]]}";51.4387955282,5.4880615561
943;Gemeentelijk monument;Vrijstraat 28;Winkel/Woonhuis;;;17e,19e eeuw;;8-10-2002;GM0282;https://beeldmateriaal.eindhoven.nl/monumenten/GM0282.pdf;116.529568;45.3784731388455;"{""type"": ""Polygon"", ""coordinates"": [[[5.476321719787384, 51.43871053977321], [5.476151994366273, 51.438791810347986], [5.476227492915524, 51.43884628690797], [5.476393548085981, 51.43876357185968], [5.476321719787384, 51.43871053977321]]]}";51.4387782717,5.47627314704
948;Gemeentelijk monument;Gashouder 6.8;;NRE-terrein;;;;20180904;GM0399;https://beeldmateriaal.eindhoven.nl/monumenten/GM0399.pdf;306.7176305;71.3197941635934;"{""type"": ""Polygon"", ""coordinates"": [[[5.488161453084908, 51.43899389605742], [5.488357076805082, 51.43914042142378], [5.488516219645117, 51.43905669738365], [5.48832210707614, 51.43891069231417], [5.488161453084908, 51.43899389605742]]]}";51.4390254267,5.48833909481
990;Gemeentelijk monument;Markt 11;Horecapand;;;1890;;4-1-1994;GM0171;https://beeldmateriaal.eindhoven.nl/monumenten/GM0171.pdf;171.9088455;52.8318307734857;"{""type"": ""Polygon"", ""coordinates"": [[[5.478904224235026, 51.439204942395385], [5.478969092159475, 51.43922072032961], [5.479110382948659, 51.43925508941076], [5.479112619386064, 51.43925150116448], [5.479116002670612, 51.43924605135733], [5.479152173482568, 51.43915987534958], [5.479157777026101, 51.43914995641683], [5.478965621645431, 51.43911133091473], [5.478904224235026, 51.439204942395385]]]}";51.4391814805,5.47903538125
1001;Gemeentelijk monument;Strijpsestraat 2;Villa;;;1866;;4-1-1994;GM0248;https://beeldmateriaal.eindhoven.nl/monumenten/GM0248.pdf;187.8424815;69.54511590438959;"{""type"": ""Polygon"", ""coordinates"": [[[5.463138790622054, 51.43947954793159], [5.463252555805038, 51.439530834897646], [5.463184796623054, 51.4395895482308], [5.463195764391938, 51.43959449382598], [5.463254072081232, 51.43962078354766], [5.463326685523046, 51.43955786928863], [5.463289824021112, 51.439541246379875], [5.463377746935316, 51.43946506378474], [5.463231567964238, 51.439399164567945], [5.463138790622054, 51.43947954793159]]]}";51.4394994338,5.4632574693
1005;Gemeentelijk monument;Jan van Riebeecklaan 70-78;Winkels met bovenwoningen;;;1953;Gemeentewerken;5-1-2016;GM0378;https://beeldmateriaal.eindhoven.nl/monumenten/GM0378.pdf;57.334235;30.6110489702104;"{""type"": ""Polygon"", ""coordinates"": [[[5.5141726421884805, 51.43934386123245], [5.514201548855687, 51.43942051210986], [5.514292409259028, 51.439407145705225], [5.514265026387677, 51.439330277459256], [5.5141726421884805, 51.43934386123245]]]}";51.439375343,5.51423286709
1008;Gemeentelijk monument;Vestdijk 26;Herenhuis;;;1880;;4-1-1994;GM0263;https://beeldmateriaal.eindhoven.nl/monumenten/GM0263.pdf;199.757148615;65.84294946266269;"{""type"": ""Polygon"", ""coordinates"": [[[5.480537709166148, 51.43948399187572], [5.480686099877377, 51.439535962166424], [5.480797250041464, 51.43957389584109], [5.480857337866363, 51.43950047207871], [5.480686729623442, 51.43944253249438], [5.480618713280822, 51.439419436767395], [5.480597839770133, 51.43941234886861], [5.480601398258376, 51.43940825616736], [5.480563905668638, 51.439395513337786], [5.480539771055706, 51.43942327173619], [5.480552137103094, 51.43943589090624], [5.480573294148258, 51.43944307386573], [5.480537709166148, 51.43948399187572]]]}";51.439488387,5.4806899974
1021;Gemeentelijk monument;Lakerstraat 28;Woonhuis;;;ca. 1905;;4-1-1994;GM0159;https://beeldmateriaal.eindhoven.nl/monumenten/GM0159.pdf;111.0590285;54.0883317170806;"{""type"": ""Polygon"", ""coordinates"": [[[5.490324677082008, 51.439563985552724], [5.490296572149111, 51.43958247317466], [5.490185578248189, 51.43951726868289], [5.4901436003169195, 51.43954488305165], [5.490254608607643, 51.43961008757053], [5.49030075146106, 51.439637066675495], [5.490352771615439, 51.4396680854588], [5.490422567705752, 51.43962237912532], [5.490324677082008, 51.439563985552724]]]}";51.4395948923,5.49029075274
1024;Gemeentelijk monument;Lakerstraat 26;Woonhuis;;;ca. 1900;;4-1-1994;GM0158;https://beeldmateriaal.eindhoven.nl/monumenten/GM0158.pdf;72.315147;40.040362245468394;"{""type"": ""Polygon"", ""coordinates"": [[[5.490170888133905, 51.43965497017121], [5.490278672894338, 51.43971923370662], [5.490337511419104, 51.439680701096144], [5.490285491260699, 51.4396496823061], [5.49027496336847, 51.43964339955455], [5.490190884404749, 51.43959324524494], [5.49016180262228, 51.43961228200746], [5.49020068803361, 51.43963547434894], [5.490170888133905, 51.43965497017121]]]}";51.4396597446,5.49024536569
1025;Gemeentelijk monument;Lakerstraat 24;Woonhuis;;;ca. 1900;;4-1-1994;GM0158;https://beeldmateriaal.eindhoven.nl/monumenten/GM0158.pdf;76.6029345;40.1272453183979;"{""type"": ""Polygon"", ""coordinates"": [[[5.490170888133905, 51.43965497017121], [5.4901503226475175, 51.439642961510856], [5.490119373858541, 51.43966323136157], [5.490100276785036, 51.43965183262429], [5.490087193552796, 51.439660401402136], [5.49009736137149, 51.43966646876059], [5.490082784554851, 51.43967601862319], [5.490167814063052, 51.43972672946765], [5.49021983424969, 51.4397577572987], [5.490278672894338, 51.43971923370662], [5.490170888133905, 51.43965497017121]]]}";51.4396986577,5.4901811205
1029;Gemeentelijk monument;Lakerstraat 18;Woonhuis;;;ca. 1900;;4-1-1994;GM0157;https://beeldmateriaal.eindhoven.nl/monumenten/GM0157.pdf;79.948589;43.2197092607183;"{""type"": ""Polygon"", ""coordinates"": [[[5.490026335893825, 51.439741200410694], [5.489993247112533, 51.43976286536193], [5.48998269044897, 51.439756573620826], [5.489976371413878, 51.43976071398806], [5.489939199829112, 51.43973853577991], [5.489914440660918, 51.43975474622315], [5.490015859657559, 51.4398152403734], [5.490068398306618, 51.43984657342891], [5.490099462141632, 51.439826231580895], [5.490116087969734, 51.4398259921707], [5.490129831851495, 51.439816982360746], [5.490129449178453, 51.43980674460033], [5.490132867214661, 51.43980451238796], [5.490026335893825, 51.439741200410694]]]}";51.4397894516,5.49003468771
1033;Gemeentelijk monument;Raiffeisenstraat 11;Herenhuis;;;;;4-1-1994;GM0204;https://beeldmateriaal.eindhoven.nl/monumenten/GM0204.pdf;157.9839565;52.702313976496896;"{""type"": ""Polygon"", ""coordinates"": [[[5.481269966763335, 51.439971325621656], [5.481358111552986, 51.439870464374984], [5.481220372386311, 51.439823457073466], [5.481113918157786, 51.43994524962959], [5.48120175759451, 51.43997522786946], [5.481220052408143, 51.439954296454125], [5.481269966763335, 51.439971325621656]]]}";51.4399035145,5.48123602749
1035;Gemeentelijk monument;Raiffeisenstraat 7;Herenhuis;;;;;4-1-1994;GM0204;https://beeldmateriaal.eindhoven.nl/monumenten/GM0204.pdf;127.214145;49.3802699396925;"{""type"": ""Polygon"", ""coordinates"": [[[5.481389716366934, 51.44004054944243], [5.481482205058128, 51.440072105715856], [5.481601916792354, 51.4399351291948], [5.481509428296544, 51.43990357301595], [5.481389716366934, 51.44004054944243]]]}";51.4399878394,5.48149581661
1053;Gemeentelijk monument;Nachtegaallaan 5;Villa;Dommelhof;;1909;F. Wolters;4-1-1994;GM0079;https://beeldmateriaal.eindhoven.nl/monumenten/GM0079.pdf;81.947429;37.624199301148096;"{""type"": ""Polygon"", ""coordinates"": [[[5.487625029172837, 51.43998524432366], [5.487796586250831, 51.440011316191885], [5.487821242329503, 51.43995449546288], [5.487727231256731, 51.439938873454096], [5.487657722971545, 51.439927329067004], [5.487648194859843, 51.439930788937545], [5.487625029172837, 51.43998524432366]]]}";51.4399692547,5.48772283754
1054;Gemeentelijk monument;Nachtegaallaan 3;Villa;Dommelhof;;1909;F. Wolters;4-1-1994;GM0079;https://beeldmateriaal.eindhoven.nl/monumenten/GM0079.pdf;92.362589;48.196828110554094;"{""type"": ""Polygon"", ""coordinates"": [[[5.487625029172837, 51.43998524432366], [5.487615785728587, 51.44000695095221], [5.487601138756661, 51.44000451866379], [5.487583418994055, 51.440010942865655], [5.487570412397466, 51.44004152455505], [5.48778934046888, 51.44007793750705], [5.48779117196082, 51.440073630350504], [5.487750770414304, 51.440066923741895], [5.487763190238437, 51.44003771780619], [5.48778365000594, 51.440041124818386], [5.487796586250831, 51.440011316191885], [5.487625029172837, 51.43998524432366]]]}";51.4400280702,5.4876849303
1062;Gemeentelijk monument;Johannastraat 27;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0144;https://beeldmateriaal.eindhoven.nl/monumenten/GM0144.pdf;67.17781;40.29625224436649;"{""type"": ""Polygon"", ""coordinates"": [[[5.465476567057388, 51.44025520420151], [5.46554831206479, 51.44027405909084], [5.465631192114664, 51.440152242713395], [5.465587534887411, 51.44014064978008], [5.465554078748883, 51.4401898313574], [5.465526105870174, 51.44018239858199], [5.465476567057388, 51.44025520420151]]]}";51.4402115641,5.46555335453
1063;Gemeentelijk monument;Johannastraat 25;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0144;https://beeldmateriaal.eindhoven.nl/monumenten/GM0144.pdf;69.411383;40.471228152974895;"{""type"": ""Polygon"", ""coordinates"": [[[5.46554831206479, 51.44027405909084], [5.465621668730417, 51.44029333531729], [5.465649787924928, 51.44025197746325], [5.465670303278986, 51.44022171675088], [5.465644215045326, 51.44021459733638], [5.465678144529588, 51.44016471429774], [5.465631192114664, 51.440152242713395], [5.46554831206479, 51.44027405909084]]]}";51.4402279482,5.46561810744
1068;Gemeentelijk monument;Johannastraat 21;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0142;https://beeldmateriaal.eindhoven.nl/monumenten/GM0142.pdf;82.221452;48.090408790697296;"{""type"": ""Polygon"", ""coordinates"": [[[5.465801847069109, 51.44020433376241], [5.46570133775963, 51.440319950983515], [5.465769566603984, 51.44034312267081], [5.465829309549699, 51.44027443583271], [5.465805837472133, 51.44026646975137], [5.4658466468792355, 51.440219539288975], [5.465874149738051, 51.440187898551116], [5.465829349949803, 51.44017269303506], [5.465801847069109, 51.44020433376241]]]}";51.44026391,5.46578773775
1070;Gemeentelijk monument;Johannastraat 19;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0142;https://beeldmateriaal.eindhoven.nl/monumenten/GM0142.pdf;66.3742325;40.317519868806095;"{""type"": ""Polygon"", ""coordinates"": [[[5.465837838681599, 51.44036630327757], [5.465939165936603, 51.44024974157541], [5.46589871220656, 51.4402360072872], [5.465857099013705, 51.44028387313295], [5.465829309549699, 51.44027443583271], [5.465769566603984, 51.44034312267081], [5.465837838681599, 51.44036630327757]]]}";51.4403047154,5.46585243644
1071;Gemeentelijk monument;Johannastraat 17;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0142;https://beeldmateriaal.eindhoven.nl/monumenten/GM0142.pdf;68.995094;40.31616326773769;"{""type"": ""Polygon"", ""coordinates"": [[[5.465837838681599, 51.44036630327757], [5.465906067664667, 51.44038947488478], [5.465965638182107, 51.44032096786722], [5.4659434180894575, 51.44031342343372], [5.465985203486112, 51.44026536867863], [5.465939165936603, 51.44024974157541], [5.465837838681599, 51.44036630327757]]]}";51.440323704,5.46591444175
1072;Gemeentelijk monument;Johannastraat 15;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0142;https://beeldmateriaal.eindhoven.nl/monumenten/GM0142.pdf;67.9221665;40.553754173025;"{""type"": ""Polygon"", ""coordinates"": [[[5.465906067664667, 51.44038947488478], [5.465974339881066, 51.44041265541141], [5.466076470710334, 51.44029515822465], [5.466033541598942, 51.44028058072615], [5.465990952401157, 51.440329561875885], [5.465965638182107, 51.44032096786722], [5.465906067664667, 51.44038947488478]]]}";51.4403499213,5.46598975233
1080;Gemeentelijk monument;Van Dijckstraat 10;Woonhuis;;woningbouw Lakerlopen;1920;L.J.P. Kooken;4-1-1994;GM0260;https://beeldmateriaal.eindhoven.nl/monumenten/GM0260.pdf;58.111419999999995;33.2436131287393;"{""type"": ""Polygon"", ""coordinates"": [[[5.499067924835456, 51.44040144294524], [5.499115881360108, 51.44036794103144], [5.498991500115914, 51.44029820053983], [5.498943485931778, 51.44033165751465], [5.499067924835456, 51.44040144294524]]]}";51.4403498132,5.49902969805
1081;Gemeentelijk monument;Van Dijckstraat 8;Woonhuis;;woningbouw Lakerlopen;1920;L.J.P. Kooken;4-1-1994;GM0260;https://beeldmateriaal.eindhoven.nl/monumenten/GM0260.pdf;58.1318875;33.2535738530272;"{""type"": ""Polygon"", ""coordinates"": [[[5.499019982601046, 51.440434935836926], [5.499067924835456, 51.44040144294524], [5.498943485931778, 51.44033165751465], [5.498895486081986, 51.44036512344455], [5.499019982601046, 51.440434935836926]]]}";51.4403832906,5.49898171723
1082;Gemeentelijk monument;Van Dijckstraat 6;Woonhuis;;woningbouw Lakerlopen;1920;L.J.P. Kooken;4-1-1994;GM0260;https://beeldmateriaal.eindhoven.nl/monumenten/GM0260.pdf;58.1658805;33.2662847344424;"{""type"": ""Polygon"", ""coordinates"": [[[5.498972040318235, 51.4404684376976], [5.499019982601046, 51.440434935836926], [5.498895486081986, 51.44036512344455], [5.498847471756817, 51.44039858037993], [5.498972040318235, 51.4404684376976]]]}";51.4404167715,5.49893374354
1086;Gemeentelijk monument;Johannastraat 34;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0145;https://beeldmateriaal.eindhoven.nl/monumenten/GM0145.pdf;67.763672;40.7166101791929;"{""type"": ""Polygon"", ""coordinates"": [[[5.465043985758421, 51.4404044366904], [5.465068044678031, 51.44041076659399], [5.465088664557508, 51.440416190939075], [5.465124157736784, 51.44036350254944], [5.465150634049554, 51.440370469012784], [5.465198794987903, 51.44029896781271], [5.465127640010389, 51.4402802471433], [5.465043985758421, 51.4404044366904]]]}";51.4403438989,5.46512171736
1088;Gemeentelijk monument;Johannastraat 30;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0145;https://beeldmateriaal.eindhoven.nl/monumenten/GM0145.pdf;67.7419845;40.8358403696218;"{""type"": ""Polygon"", ""coordinates"": [[[5.465185966130648, 51.44044237268508], [5.465230026264472, 51.440453965498115], [5.465265634064786, 51.440401097215364], [5.465292729159555, 51.44040822502735], [5.465341105118178, 51.44033640902105], [5.465269950023834, 51.44031768843862], [5.465187745085645, 51.4404397288234], [5.465185966130648, 51.44044237268508]]]}";51.440381361,5.46526394971
1091;Gemeentelijk monument;Hubertastraat 1;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0126;https://beeldmateriaal.eindhoven.nl/monumenten/GM0126.pdf;58.6132795;37.709365297841096;"{""type"": ""Polygon"", ""coordinates"": [[[5.463579109820544, 51.44033713855616], [5.463670863733756, 51.44037497452692], [5.463711516951014, 51.44033645830926], [5.463651484737273, 51.44031171600298], [5.463546748758796, 51.44026854926505], [5.463521503831881, 51.44029248468258], [5.463594489410731, 51.44032255782252], [5.463579109820544, 51.44033713855616]]]}";51.4403231607,5.46362060849
1093;Gemeentelijk monument;Hubertastraat 5;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0126;https://beeldmateriaal.eindhoven.nl/monumenten/GM0126.pdf;57.810314999999996;37.604791019922196;"{""type"": ""Polygon"", ""coordinates"": [[[5.463499310057923, 51.440412237332694], [5.463591423867963, 51.440450216948456], [5.463631143841133, 51.44041260023875], [5.463465598250742, 51.44034435002146], [5.463440554268195, 51.440368087539014], [5.463513971700238, 51.440398340219566], [5.463499310057923, 51.440412237332694]]]}";51.4403986796,5.46353998813
1100;Gemeentelijk monument;Hubertastraat 19;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0126;https://beeldmateriaal.eindhoven.nl/monumenten/GM0126.pdf;58.401877999999996;37.6419237914551;"{""type"": ""Polygon"", ""coordinates"": [[[5.463147677696087, 51.44064522005415], [5.463313439797402, 51.44071356046592], [5.4633531458464, 51.44067594386028], [5.463260556813105, 51.44063776661706], [5.463246469388974, 51.440651097036614], [5.463173368270712, 51.44062091589119], [5.463147677696087, 51.44064522005415]]]}";51.4406663678,5.46325661482
1101;Gemeentelijk monument;Hubertastraat 21;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0126;https://beeldmateriaal.eindhoven.nl/monumenten/GM0126.pdf;58.3309965;37.6408200087659;"{""type"": ""Polygon"", ""coordinates"": [[[5.463147677696087, 51.44064522005415], [5.463122245582693, 51.44066928134865], [5.463194771008569, 51.44069921121924], [5.463180482514594, 51.440712739512925], [5.463188110719977, 51.4407158895548], [5.463273719299976, 51.44075117706744], [5.463313439797402, 51.44071356046592], [5.463147677696087, 51.44064522005415]]]}";51.4406995409,5.46322178487
